timestamp,app,timezone,isReIntervention,resolution,interventionType,interventionDuration,purpose
1750678265.372679,instagram,Europe/Berlin,False,closedApp,,,
1750678423.493597,instagram,Europe/Berlin,False,closedApp,,,
1750678508.155432,instagram,Europe/Berlin,False,closedApp,,,
1750678618.847091,instagram,Europe/Berlin,False,closedApp,,,
1750678805.100826,instagram,Europe/Berlin,False,closedApp,,,
1750679167.873996,instagram,Europe/Berlin,False,closedApp,,,
1750679329.643155,instagram,Europe/Berlin,False,closedApp,,,
1750681160.4830709,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1750681306.178985,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1750681722.8373718,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Auf dem Laufenden bleiben
1750682021.665372,instagram,Europe/Berlin,False,closedApp,,,
1750682202.173722,instagram,Europe/Berlin,False,closedApp,,,
1750682367.17947,instagram,Europe/Berlin,False,closedApp,,,
1750682593.33236,instagram,Europe/Berlin,False,closedApp,,,
1750683140.982706,instagram,Europe/Berlin,False,closedApp,,,
1750683174.0097709,instagram,Europe/Berlin,False,closedApp,,,
1750683223.120517,instagram,Europe/Berlin,False,closedApp,,,
1750683723.544158,instagram,Europe/Berlin,False,closedApp,,,
1750683883.506847,instagram,Europe/Berlin,False,closedApp,,,
1750688318.05472,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1750688321.12518,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1750694234.570574,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Auf dem Laufenden bleiben
1750694359.703938,instagram,Europe/Berlin,False,closedApp,,,
1750694552.7665129,instagram,Europe/Berlin,False,closedApp,,,
1750694749.935596,instagram,Europe/Berlin,False,closedApp,,,
1750694873.2294002,instagram,Europe/Berlin,False,closedApp,,,
1750694894.593894,instagram,Europe/Berlin,False,closedApp,,,
1750697533.1887221,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Auf dem Laufenden bleiben
1750697554.176384,instagram,Europe/Berlin,False,closedApp,,,
1750699858.766049,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Auf dem Laufenden bleiben
1750699962.764756,instagram,Europe/Berlin,False,closedApp,,,
1750702021.723363,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1750702038.51455,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Auf dem Laufenden bleiben
1750702096.080169,instagram,Europe/Berlin,False,closedApp,,,
1750702492.306003,instagram,Europe/Berlin,False,closedApp,,,
1750702578.881349,instagram,Europe/Berlin,False,closedApp,,,
1750703121.9598498,instagram,Europe/Berlin,False,closedApp,,,
1750714583.2757912,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Auf dem Laufenden bleiben
1750715898.062059,instagram,Europe/Berlin,False,closedApp,,,
1750716397.729871,instagram,Europe/Berlin,False,closedApp,,,
1750755294.09585,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1750755340.328342,instagram,Europe/Berlin,False,closedApp,,,
1750755566.315902,instagram,Europe/Berlin,False,closedApp,,,
1750755665.557998,instagram,Europe/Berlin,False,closedApp,,,
1750755802.183157,instagram,Europe/Berlin,False,closedApp,,,
1750757995.357633,instagram,Europe/Berlin,False,closedApp,,,
1750758072.029335,instagram,Europe/Berlin,False,closedApp,,,
1750759288.730813,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1750759350.499366,instagram,Europe/Berlin,False,closedApp,,,
1750759377.318754,instagram,Europe/Berlin,False,closedApp,,,
1750759509.885075,instagram,Europe/Berlin,False,closedApp,,,
1750759780.872529,instagram,Europe/Berlin,False,closedApp,,,
1750760238.558502,instagram,Europe/Berlin,False,closedApp,,,
1750760629.761963,instagram,Europe/Berlin,False,closedApp,,,
1750760825.279845,instagram,Europe/Berlin,False,closedApp,,,
1750760919.0018501,instagram,Europe/Berlin,False,closedApp,,,
1750761124.591741,instagram,Europe/Berlin,False,closedApp,,,
1750762684.413305,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1750762783.949635,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1750762812.899154,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1750762828.4333591,instagram,Europe/Berlin,False,closedApp,,,
1750763155.595999,instagram,Europe/Berlin,False,closedApp,,,
1750763726.935861,instagram,Europe/Berlin,False,closedApp,,,
1750763831.180121,instagram,Europe/Berlin,False,closedApp,,,
1750764304.444941,instagram,Europe/Berlin,False,closedApp,,,
1750764756.226598,instagram,Europe/Berlin,False,closedApp,,,
1750765148.291506,instagram,Europe/Berlin,False,closedApp,,,
1750765197.600748,instagram,Europe/Berlin,False,closedApp,,,
1750765462.8054461,instagram,Europe/Berlin,False,closedApp,,,
1750765799.120984,instagram,Europe/Berlin,False,closedApp,,,
1750767549.757122,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Aburrido
1750767601.650816,instagram,Europe/Berlin,False,closedApp,,,
1750773046.352932,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Aburrido
1750774056.118902,instagram,Europe/Berlin,False,closedApp,,,
1750774475.21624,instagram,Europe/Berlin,False,closedApp,,,
1750774848.012949,instagram,Europe/Berlin,False,closedApp,,,
1750775417.705522,instagram,Europe/Berlin,False,closedApp,,,
1750777347.556351,instagram,Europe/Berlin,False,closedApp,,,
1750779443.455617,instagram,Europe/Berlin,False,closedApp,,,
1750779806.727325,instagram,Europe/Berlin,False,closedApp,,,
1750780202.664407,instagram,Europe/Berlin,False,closedApp,,,
1750780684.689826,instagram,Europe/Berlin,False,closedApp,,,
1750780786.1187139,instagram,Europe/Berlin,False,closedApp,,,
1750780831.3573508,instagram,Europe/Berlin,False,closedApp,,,
1750782180.2728071,instagram,Europe/Berlin,False,closedApp,,,
1750782311.98639,instagram,Europe/Berlin,False,closedApp,,,
1750784132.931747,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1750784152.709048,instagram,Europe/Berlin,False,closedApp,,,
1750784855.800422,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1750784923.4124599,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1750785594.551869,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1750785619.9738522,instagram,Europe/Berlin,False,closedApp,,,
1750785695.38861,instagram,Europe/Berlin,False,closedApp,,,
1750786022.526618,instagram,Europe/Berlin,False,closedApp,,,
1750786671.846921,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1750786712.551396,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1750786737.510344,instagram,Europe/Berlin,False,closedApp,,,
1750787112.298677,instagram,Europe/Berlin,False,closedApp,,,
1750787281.800837,instagram,Europe/Berlin,False,closedApp,,,
1750787473.037379,instagram,Europe/Berlin,False,closedApp,,,
1750787519.955055,instagram,Europe/Berlin,False,closedApp,,,
1750787627.504377,instagram,Europe/Berlin,False,closedApp,,,
1750787944.398031,instagram,Europe/Berlin,False,closedApp,,,
1750788029.969837,instagram,Europe/Berlin,False,closedApp,,,
1750788218.3863,instagram,Europe/Berlin,False,closedApp,,,
1750788522.746948,instagram,Europe/Berlin,False,closedApp,,,
1750788760.062008,instagram,Europe/Berlin,False,closedApp,,,
1750788911.021348,instagram,Europe/Berlin,False,closedApp,,,
1750788964.230321,instagram,Europe/Berlin,False,closedApp,,,
1750788983.654368,instagram,Europe/Berlin,False,closedApp,,,
1750789506.575584,instagram,Europe/Berlin,False,closedApp,,,
1750789615.052659,instagram,Europe/Berlin,False,closedApp,,,
1750789641.163468,instagram,Europe/Berlin,False,closedApp,,,
1750790265.083986,instagram,Europe/Berlin,False,closedApp,,,
1750790800.531138,instagram,Europe/Berlin,False,closedApp,,,
1750792200.217375,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1750792360.320044,instagram,Europe/Berlin,False,closedApp,,,
1750794309.042471,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1750794347.681165,instagram,Europe/Berlin,False,closedApp,,,
1750794401.547975,instagram,Europe/Berlin,False,closedApp,,,
1750800742.8337579,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1750804005.076535,instagram,Europe/Berlin,False,closedApp,,,
1750831383.4943628,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1750831461.8576698,instagram,Europe/Berlin,False,closedApp,,,
1750831643.241588,instagram,Europe/Berlin,False,closedApp,,,
1750831729.824642,instagram,Europe/Berlin,False,closedApp,,,
1750832017.698014,instagram,Europe/Berlin,False,closedApp,,,
1750832153.87816,instagram,Europe/Berlin,False,closedApp,,,
1750834136.057987,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1750834178.1173658,instagram,Europe/Berlin,False,closedApp,,,
1750835188.199605,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1750835201.613985,instagram,Europe/Berlin,False,closedApp,,,
1750835285.661365,instagram,Europe/Berlin,False,closedApp,,,
1750839324.734085,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1750839985.781098,instagram,Europe/Berlin,False,closedApp,,,
1750840093.7552218,instagram,Europe/Berlin,False,closedApp,,,
1750842004.65113,instagram,Europe/Berlin,False,closedApp,,,
1750842836.465849,instagram,Europe/Berlin,False,closedApp,,,
1750843983.5746799,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1750844067.465001,instagram,Europe/Berlin,False,closedApp,,,
1750847438.533718,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Aburrido
1750847465.327128,instagram,Europe/Berlin,False,closedApp,,,
1750847678.172676,instagram,Europe/Berlin,False,closedApp,,,
1750847768.971534,instagram,Europe/Berlin,False,closedApp,,,
1750848172.068301,instagram,Europe/Berlin,False,closedApp,,,
1750848285.4388661,instagram,Europe/Berlin,False,closedApp,,,
1750848421.93406,instagram,Europe/Berlin,False,closedApp,,,
1750850024.8515348,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1750850120.1619039,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1750850148.204112,instagram,Europe/Berlin,False,closedApp,,,
1750850302.430626,instagram,Europe/Berlin,False,closedApp,,,
1750854454.32079,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1750854572.7240229,instagram,Europe/Berlin,False,closedApp,,,
1750856855.969911,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mensaje
1750859036.7149491,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1750857229.828804,instagram,Europe/Berlin,False,closedApp,,,
1750857323.107668,instagram,Europe/Berlin,False,closedApp,,,
1750870895.92127,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1750870977.719703,instagram,Europe/Berlin,False,closedApp,,,
1750875375.008603,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Escapar / Evitar
1750875451.9292789,instagram,Europe/Berlin,False,closedApp,,,
1750877197.8741698,instagram,Europe/Berlin,False,closedApp,,,
1750885694.2235498,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1750885908.511049,instagram,Europe/Berlin,False,closedApp,,,
1750903450.702281,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1750998765.759556,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1750998829.258141,instagram,Europe/Berlin,False,closedApp,,,
1750999242.144599,instagram,Europe/Berlin,False,closedApp,,,
1751002824.8313742,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Escapar / Evitar
1751003594.8419871,instagram,Europe/Berlin,False,closedApp,,,
1751004034.002223,instagram,Europe/Berlin,False,closedApp,,,
1751007186.946684,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751007231.9435182,instagram,Europe/Berlin,False,closedApp,,,
1751008236.528424,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mensaje
1751008254.452966,instagram,Europe/Berlin,False,closedApp,,,
1751014283.074347,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751016066.093688,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751016085.1918778,instagram,Europe/Berlin,False,closedApp,,,
1751016168.6425529,instagram,Europe/Berlin,False,closedApp,,,
1751017765.9525151,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751017905.970035,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751018469.552312,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751018774.804677,instagram,Europe/Berlin,False,closedApp,,,
1751019131.036481,instagram,Europe/Berlin,False,closedApp,,,
1751019232.374864,instagram,Europe/Berlin,False,closedApp,,,
1751019353.661817,instagram,Europe/Berlin,False,closedApp,,,
1751024848.712565,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751025944.6547961,instagram,Europe/Berlin,False,closedApp,,,
1751026734.8003368,instagram,Europe/Berlin,False,closedApp,,,
1751026948.7988029,instagram,Europe/Berlin,False,closedApp,,,
1751027855.2100139,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751028464.743799,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751028801.010267,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751039619.063515,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751039965.099566,instagram,Europe/Berlin,False,closedApp,,,
1751041472.255053,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751041497.8693628,instagram,Europe/Berlin,False,closedApp,,,
1751041808.208272,instagram,Europe/Berlin,False,closedApp,,,
1751051959.311871,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751051980.0204701,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751052003.265935,instagram,Europe/Berlin,False,closedApp,,,
1751053500.836402,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751053539.4906921,instagram,Europe/Berlin,False,closedApp,,,
1751054542.5745292,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751054756.4057899,instagram,Europe/Berlin,False,closedApp,,,
1751056318.7954879,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751056518.5646439,instagram,Europe/Berlin,False,closedApp,,,
1751056569.766922,instagram,Europe/Berlin,False,closedApp,,,
1751060125.207027,instagram,Europe/Berlin,False,dismissedAppOpening,journaling,,
1751060145.072937,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751060165.0347471,instagram,Europe/Berlin,False,closedApp,,,
1751060334.585716,instagram,Europe/Berlin,False,closedApp,,,
1751062348.58049,instagram,Europe/Berlin,False,dismissedAppOpening,journaling,,
1751062380.720008,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751062446.956252,instagram,Europe/Berlin,False,closedApp,,,
1751062559.218754,instagram,Europe/Berlin,False,closedApp,,,
1751062715.283585,instagram,Europe/Berlin,False,closedApp,,,
1751063453.761069,instagram,Europe/Berlin,False,dismissedAppOpening,journaling,,
1751063538.282566,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751092645.425128,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751092665.153831,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751092703.958077,instagram,Europe/Berlin,False,closedApp,,,
1751093779.2176871,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751095763.6350641,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751093858.078662,instagram,Europe/Berlin,False,closedApp,,,
1751093967.796417,instagram,Europe/Berlin,False,closedApp,,,
1751095919.961495,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751095987.742916,instagram,Europe/Berlin,False,closedApp,,,
1751096019.6791139,instagram,Europe/Berlin,False,closedApp,,,
1751097602.745817,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751098077.285505,instagram,Europe/Berlin,False,closedApp,,,
1751098232.115828,instagram,Europe/Berlin,False,closedApp,,,
1751098255.622696,instagram,Europe/Berlin,False,closedApp,,,
1751098429.178234,instagram,Europe/Berlin,False,closedApp,,,
1751098697.990471,instagram,Europe/Berlin,False,closedApp,,,
1751098859.817257,instagram,Europe/Berlin,False,closedApp,,,
1751098895.016257,instagram,Europe/Berlin,False,closedApp,,,
1751099002.701381,instagram,Europe/Berlin,False,closedApp,,,
1751099042.456806,instagram,Europe/Berlin,False,closedApp,,,
1751099214.049653,instagram,Europe/Berlin,False,closedApp,,,
1751099229.987585,instagram,Europe/Berlin,False,closedApp,,,
1751099278.175509,instagram,Europe/Berlin,False,closedApp,,,
1751099897.3728452,instagram,Europe/Berlin,False,closedApp,,,
1751099958.328415,instagram,Europe/Berlin,False,closedApp,,,
1751100317.028326,instagram,Europe/Berlin,False,closedApp,,,
1751101460.4950619,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751101474.297281,instagram,Europe/Berlin,False,closedApp,,,
1751104041.641371,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751104113.9610229,instagram,Europe/Berlin,False,closedApp,,,
1751104194.71469,instagram,Europe/Berlin,False,closedApp,,,
1751109888.0142112,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751109915.970724,instagram,Europe/Berlin,False,closedApp,,,
1751110144.791047,instagram,Europe/Berlin,False,closedApp,,,
1751115550.563877,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751115959.835603,instagram,Europe/Berlin,False,closedApp,,,
1751116095.060079,instagram,Europe/Berlin,False,closedApp,,,
1751116227.314684,instagram,Europe/Berlin,False,closedApp,,,
1751116311.497,instagram,Europe/Berlin,False,closedApp,,,
1751116422.000459,instagram,Europe/Berlin,False,closedApp,,,
1751116458.135027,instagram,Europe/Berlin,False,closedApp,,,
1751117453.519526,instagram,Europe/Berlin,False,closedApp,,,
1751119754.950182,instagram,Europe/Berlin,False,closedApp,,,
1751119795.5174398,instagram,Europe/Berlin,False,closedApp,,,
1751120064.479718,instagram,Europe/Berlin,False,closedApp,,,
1751120224.70345,instagram,Europe/Berlin,False,closedApp,,,
1751125588.880244,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751125615.760086,instagram,Europe/Berlin,False,closedApp,,,
1751126893.029193,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751130268.722919,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751137934.434005,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751139092.080679,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751139318.7810922,instagram,Europe/Berlin,False,closedApp,,,
1751139506.633906,instagram,Europe/Berlin,False,closedApp,,,
1751177055.76515,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751178766.096523,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751179421.896445,instagram,Europe/Berlin,False,closedApp,,,
1751181650.189116,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751182002.024971,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751182015.705858,instagram,Europe/Berlin,False,closedApp,,,
1751192608.910023,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751192732.219218,instagram,Europe/Berlin,False,closedApp,,,
1751192756.91169,instagram,Europe/Berlin,False,closedApp,,,
1751194889.792509,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751197991.757821,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751202068.870757,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751205243.900852,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751208396.698118,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751211665.6875029,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751212361.343772,instagram,Europe/Berlin,False,closedApp,,,
1751219196.189996,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751219388.120831,tikTok,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751221046.876824,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751221222.025768,instagram,Europe/Berlin,False,closedApp,,,
1751221415.737606,instagram,Europe/Berlin,False,closedApp,,,
1751221445.2263699,tikTok,Europe/Berlin,False,closedApp,,,
1751222039.849701,tikTok,Europe/Berlin,False,closedApp,,,
1751222326.593025,tikTok,Europe/Berlin,False,closedApp,,,
1751222366.433708,tikTok,Europe/Berlin,False,closedApp,,,
1751222391.536631,tikTok,Europe/Berlin,False,closedApp,,,
1751223547.5009398,tikTok,Europe/Berlin,False,closedApp,,,
1751223549.589282,tikTok,Europe/Berlin,False,closedApp,,,
1751223671.2363338,tikTok,Europe/Berlin,False,closedApp,,,
1751227210.504369,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Entretenimiento
1751227279.8479729,instagram,Europe/Berlin,False,closedApp,,,
1751227597.296551,instagram,Europe/Berlin,False,closedApp,,,
1751228858.041624,tikTok,Europe/Berlin,False,closedApp,,,
1751229158.6373758,tikTok,Europe/Berlin,False,closedApp,,,
1751229175.2392921,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751229201.721098,instagram,Europe/Berlin,False,closedApp,,,
1751229201.709034,tikTok,Europe/Berlin,False,closedApp,,,
1751229640.807688,tikTok,Europe/Berlin,False,closedApp,,,
1751257301.108108,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751257363.4948192,instagram,Europe/Berlin,False,closedApp,,,
1751257709.389029,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751257712.8532782,tikTok,Europe/Berlin,False,closedApp,,,
1751257912.193193,tikTok,Europe/Berlin,False,closedApp,,,
1751269084.1399531,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751269535.992296,instagram,Europe/Berlin,False,closedApp,,,
1751269630.551395,instagram,Europe/Berlin,False,closedApp,,,
1751269646.931875,tikTok,Europe/Berlin,False,closedApp,,,
1751270095.412232,tikTok,Europe/Berlin,False,closedApp,,,
1751270114.512186,tikTok,Europe/Berlin,False,closedApp,,,
1751270166.531899,tikTok,Europe/Berlin,False,closedApp,,,
1751274230.681203,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751275289.028737,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751274462.796607,tikTok,Europe/Berlin,False,closedApp,,,
1751275071.920031,tikTok,Europe/Berlin,False,closedApp,,,
1751275163.8132892,tikTok,Europe/Berlin,False,closedApp,,,
1751275317.426918,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751275423.748693,instagram,Europe/Berlin,False,closedApp,,,
1751275592.9951792,instagram,Europe/Berlin,False,closedApp,,,
1751275942.286869,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751275962.269607,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751276530.451733,instagram,Europe/Berlin,False,closedApp,,,
1751278074.830322,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751278093.229885,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751278116.656516,instagram,Europe/Berlin,False,closedApp,,,
1751278917.5355659,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751278934.727463,instagram,Europe/Berlin,False,closedApp,,,
1751278992.116055,instagram,Europe/Berlin,False,closedApp,,,
1751283632.155894,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751283666.5382571,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751283794.7599878,instagram,Europe/Berlin,False,closedApp,,,
1751283950.7112951,instagram,Europe/Berlin,False,closedApp,,,
1751284772.8484,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751290757.47409,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751294187.494348,tikTok,Europe/Berlin,False,closedApp,,,
1751294468.59893,tikTok,Europe/Berlin,False,closedApp,,,
1751294502.340445,tikTok,Europe/Berlin,False,closedApp,,,
1751294733.9669251,tikTok,Europe/Berlin,False,closedApp,,,
1751294793.441755,tikTok,Europe/Berlin,False,closedApp,,,
1751295051.5540562,tikTok,Europe/Berlin,False,closedApp,,,
1751295076.070715,tikTok,Europe/Berlin,False,closedApp,,,
1751295328.097114,tikTok,Europe/Berlin,False,closedApp,,,
1751295352.601534,tikTok,Europe/Berlin,False,closedApp,,,
1751296503.755754,tikTok,Europe/Berlin,False,closedApp,,,
1751296546.805929,tikTok,Europe/Berlin,False,closedApp,,,
1751297143.0413132,tikTok,Europe/Berlin,False,closedApp,,,
1751297148.590246,tikTok,Europe/Berlin,False,closedApp,,,
1751297576.7441092,tikTok,Europe/Berlin,False,closedApp,,,
1751297585.747576,tikTok,Europe/Berlin,False,closedApp,,,
1751298412.192564,tikTok,Europe/Berlin,False,closedApp,,,
1751298451.7844028,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751298477.634289,instagram,Europe/Berlin,False,closedApp,,,
1751298828.38604,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751298853.833047,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751298870.5486832,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751298949.67718,instagram,Europe/Berlin,False,closedApp,,,
1751299093.115749,instagram,Europe/Berlin,False,closedApp,,,
1751299203.3995051,tikTok,Europe/Berlin,False,closedApp,,,
1751299262.686079,tikTok,Europe/Berlin,False,closedApp,,,
1751299271.177664,tikTok,Europe/Berlin,False,closedApp,,,
1751299675.3542562,tikTok,Europe/Berlin,False,closedApp,,,
1751299678.1532202,tikTok,Europe/Berlin,False,closedApp,,,
1751299885.874234,tikTok,Europe/Berlin,False,closedApp,,,
1751299914.7129369,tikTok,Europe/Berlin,False,closedApp,,,
1751300024.2430701,tikTok,Europe/Berlin,False,closedApp,,,
1751300034.140298,tikTok,Europe/Berlin,False,closedApp,,,
1751300214.4827418,tikTok,Europe/Berlin,False,closedApp,,,
1751300222.0407119,tikTok,Europe/Berlin,False,closedApp,,,
1751300287.1604118,tikTok,Europe/Berlin,False,closedApp,,,
1751300295.759182,tikTok,Europe/Berlin,False,closedApp,,,
1751300355.9777908,tikTok,Europe/Berlin,False,closedApp,,,
1751300387.862934,tikTok,Europe/Berlin,False,closedApp,,,
1751300496.030158,tikTok,Europe/Berlin,False,closedApp,,,
1751300583.062323,tikTok,Europe/Berlin,False,closedApp,,,
