timestamp,interventionType,app,purpose,timezone,isReIntervention,interventionDuration,resolution
1750109964.498348,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750142222.67219,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750145717.4534578,breathingExercise,youtube,,Europe/Rome,False,3,dismissedAppOpening
1750145741.408226,breathingExercise,youtube,Message,Europe/Rome,False,3,openedApp
1750146107.653825,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750147728.6510038,breathingExercise,youtube,,Europe/Rome,False,3,dismissedAppOpening
1750157986.817385,breathingExercise,instagram,Message,Europe/Rome,False,3,openedApp
1750158327.679096,breathingExercise,instagram,Message,Europe/Rome,False,3,openedApp
1750165046.164984,breathingExercise,instagram,Message,Europe/Rome,False,3,openedApp
1750168360.472956,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750172956.571158,breathingExercise,instagram,,Europe/Rome,False,3,dismissedAppOpening
1750180408.412321,breathingExercise,youtube,,Europe/Rome,False,3,dismissedAppOpening
1750190479.367138,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750191992.153357,breathingExercise,youtube,Escape / Avoid,Europe/Rome,False,3,openedApp
1750193132.490862,breathingExercise,instagram,Message,Europe/Rome,False,3,openedApp
1750193849.378995,breathingExercise,youtube,Escape / Avoid,Europe/Rome,False,3,openedApp
1750195174.9049358,breathingExercise,instagram,Message,Europe/Rome,False,3,openedApp
1750195193.695082,breathingExercise,youtube,,Europe/Rome,False,3,dismissedAppOpening
1750195214.6467881,breathingExercise,youtube,,Europe/Rome,False,3,dismissedAppOpening
1750195222.040478,breathingExercise,youtube,,Europe/Rome,False,3,dismissedAppOpening
1750196030.850028,breathingExercise,instagram,,Europe/Rome,False,3,dismissedAppOpening
1750196033.0119271,breathingExercise,instagram,,Europe/Rome,False,3,dismissedAppOpening
1750223864.07194,breathingExercise,instagram,,Europe/Rome,False,3,dismissedAppOpening
1750226006.263266,breathingExercise,instagram,,Europe/Rome,False,3,dismissedAppOpening
1750226453.15421,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750231700.619828,breathingExercise,instagram,Message,Europe/Rome,False,3,openedApp
1750231834.251821,breathingExercise,instagram,,Europe/Rome,False,3,dismissedAppOpening
1750231843.865845,breathingExercise,instagram,Message,Europe/Rome,False,3,openedApp
1750232149.3231091,breathingExercise,youtube,,Europe/Rome,False,3,dismissedAppOpening
1750233105.610573,breathingExercise,youtube,Message,Europe/Rome,False,3,openedApp
1750236854.491488,breathingExercise,instagram,,Europe/Rome,False,3,dismissedAppOpening
1750238577.568249,breathingExercise,youtube,,Europe/Rome,False,3,dismissedAppOpening
1750238640.652306,breathingExercise,youtube,,Europe/Rome,False,3,dismissedAppOpening
1750240538.251446,breathingExercise,instagram,Message,Europe/Rome,False,3,openedApp
1750242565.582839,breathingExercise,instagram,,Europe/Rome,False,3,dismissedAppOpening
1750242675.273168,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750245301.852318,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750245601.370932,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750245803.2816439,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750245860.3642921,breathingExercise,youtube,,Europe/Rome,False,3,dismissedAppOpening
1750245921.689532,breathingExercise,youtube,Message,Europe/Rome,False,3,openedApp
1750246103.229885,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750247472.927367,breathingExercise,youtube,,Europe/Rome,False,3,dismissedAppOpening
1750247732.391851,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750247858.029249,breathingExercise,instagram,Message,Europe/Rome,False,3,openedApp
1750247952.9775028,breathingExercise,youtube,Message,Europe/Rome,False,3,openedApp
1750248030.297426,breathingExercise,instagram,Message,Europe/Rome,False,3,openedApp
1750250313.833006,breathingExercise,instagram,Message,Europe/Rome,False,3,openedApp
1750250449.425558,breathingExercise,youtube,Message,Europe/Rome,False,3,openedApp
1750251953.080157,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750252268.1722379,breathingExercise,youtube,Message,Europe/Rome,False,3,openedApp
1750252898.8648028,breathingExercise,instagram,Message,Europe/Rome,False,3,openedApp
1750255688.576762,breathingExercise,youtube,Message,Europe/Rome,False,3,openedApp
1750259072.2575312,breathingExercise,youtube,Escape / Avoid,Europe/Rome,False,3,openedApp
1750259276.9087582,breathingExercise,youtube,,Europe/Rome,False,3,dismissedAppOpening
1750259288.638187,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750259842.224828,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750261045.53118,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750261727.048633,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750262628.075437,breathingExercise,youtube,,Europe/Rome,False,3,dismissedAppOpening
1750262639.775332,breathingExercise,youtube,Message,Europe/Rome,False,3,openedApp
1750262810.2375321,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750263281.7102299,breathingExercise,youtube,Message,Europe/Rome,False,3,openedApp
1750263660.285277,breathingExercise,youtube,,Europe/Rome,False,3,dismissedAppOpening
1750264782.971667,breathingExercise,youtube,,Europe/Rome,False,3,dismissedAppOpening
1750264826.659486,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750267118.840723,breathingExercise,youtube,Bored,Europe/Rome,False,3,openedApp
1750268818.65301,breathingExercise,instagram,,Europe/Rome,False,3,dismissedAppOpening
1750268830.74477,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750269166.220712,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750274194.322979,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750278103.120644,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750278690.997371,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750279092.3956351,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750279975.513258,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750280338.062327,breathingExercise,instagram,Message,Europe/Rome,False,3,openedApp
1750280435.712112,breathingExercise,instagram,,Europe/Rome,False,3,dismissedAppOpening
1750280446.519846,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750280588.742728,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750280627.372596,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750280944.561331,breathingExercise,instagram,Message,Europe/Rome,False,3,openedApp
1750281147.6304579,breathingExercise,instagram,,Europe/Rome,False,3,dismissedAppOpening
1750281158.652659,breathingExercise,youtube,,Europe/Rome,False,3,dismissedAppOpening
1750281190.267208,breathingExercise,youtube,Escape / Avoid,Europe/Rome,False,3,openedApp
1750281504.6039171,breathingExercise,youtube,,Europe/Rome,False,3,dismissedAppOpening
1750281506.6737552,breathingExercise,youtube,,Europe/Rome,False,3,dismissedAppOpening
1750310451.3535929,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750311921.7991118,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750319487.429685,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750319779.1978579,breathingExercise,youtube,,Europe/Rome,False,3,dismissedAppOpening
1750320286.552205,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750324626.238967,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750325542.2478971,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750325807.8313742,breathingExercise,instagram,Message,Europe/Rome,False,3,openedApp
1750326675.290633,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750327241.7311401,breathingExercise,instagram,Message,Europe/Rome,False,3,openedApp
1750327345.188534,breathingExercise,instagram,,Europe/Rome,False,3,dismissedAppOpening
1750327356.1840029,breathingExercise,instagram,Message,Europe/Rome,False,3,openedApp
1750328369.456758,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750328535.91998,breathingExercise,instagram,Message,Europe/Rome,False,3,openedApp
1750330920.177979,breathingExercise,instagram,Message,Europe/Rome,False,3,openedApp
1750330975.912393,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750338337.977375,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750338426.101142,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750338923.428156,breathingExercise,instagram,,Europe/Rome,False,3,dismissedAppOpening
1750339844.9491549,breathingExercise,instagram,Message,Europe/Rome,False,3,openedApp
1750345320.075028,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750345685.057488,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750345842.3962111,breathingExercise,youtube,,Europe/Rome,False,3,dismissedAppOpening
1750346151.392055,breathingExercise,instagram,,Europe/Rome,False,3,dismissedAppOpening
1750347303.794382,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750347391.033031,breathingExercise,youtube,,Europe/Rome,False,3,dismissedAppOpening
1750347578.8159719,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750347918.524253,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750349308.976263,breathingExercise,youtube,,Europe/Rome,False,3,dismissedAppOpening
1750349396.46334,breathingExercise,youtube,,Europe/Rome,False,3,dismissedAppOpening
1750349408.0716372,breathingExercise,youtube,Escape / Avoid,Europe/Rome,False,3,openedApp
1750349684.6725621,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750351740.590358,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750352575.742824,breathingExercise,instagram,,Europe/Rome,False,3,dismissedAppOpening
1750353159.408556,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750353646.579531,breathingExercise,instagram,,Europe/Rome,False,3,dismissedAppOpening
1750354083.3016691,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750355413.980088,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750361318.2943969,breathingExercise,youtube,Escape / Avoid,Europe/Rome,False,3,openedApp
1750361980.491265,breathingExercise,youtube,Escape / Avoid,Europe/Rome,False,3,openedApp
1750363129.766238,breathingExercise,instagram,Message,Europe/Rome,False,3,openedApp
1750363928.298267,breathingExercise,youtube,Escape / Avoid,Europe/Rome,False,3,openedApp
1750364694.406291,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750365407.1514711,breathingExercise,instagram,,Europe/Rome,False,3,dismissedAppOpening
1750365422.037184,breathingExercise,instagram,Message,Europe/Rome,False,3,openedApp
1750366873.156145,breathingExercise,instagram,,Europe/Rome,False,3,dismissedAppOpening
1750366897.021091,breathingExercise,instagram,Message,Europe/Rome,False,3,openedApp
1750393462.542201,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750394209.061559,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750395665.672523,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750397686.3272738,breathingExercise,instagram,Message,Europe/Rome,False,3,openedApp
1750398501.029131,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750399621.690662,breathingExercise,youtube,,Europe/Rome,False,3,dismissedAppOpening
1750399689.695061,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750407117.075783,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750407439.4324799,breathingExercise,youtube,Message,Europe/Rome,False,3,openedApp
1750408386.145988,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750411641.175441,breathingExercise,instagram,,Europe/Rome,False,3,dismissedAppOpening
1750411652.236247,breathingExercise,instagram,Message,Europe/Rome,False,3,openedApp
1750412520.767654,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750414051.980948,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750414716.585322,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750415865.7323508,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750416762.430169,breathingExercise,youtube,,Europe/Rome,False,3,dismissedAppOpening
1750416774.362663,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750416982.501617,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750417032.369759,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750417466.760319,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750417660.035919,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750419275.127499,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750419815.054301,breathingExercise,instagram,,Europe/Rome,False,3,dismissedAppOpening
1750420269.297219,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750420532.179213,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750423443.031258,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750426224.640396,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750426502.2801251,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750426696.658502,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750427730.612231,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750430908.788354,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750431489.865498,breathingExercise,instagram,,Europe/Rome,False,3,dismissedAppOpening
1750431500.456847,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750432557.173102,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750433927.4098768,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750435367.801585,breathingExercise,instagram,,Europe/Rome,False,3,dismissedAppOpening
1750435381.59109,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750435751.264483,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750436794.888268,breathingExercise,instagram,,Europe/Rome,False,3,dismissedAppOpening
1750437122.13676,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750437460.186312,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750438306.819171,breathingExercise,youtube,Escape / Avoid,Europe/Rome,False,3,openedApp
1750438487.7045832,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750438790.0360022,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750439399.765393,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750439517.166044,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750439852.5049129,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750445133.6031241,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750451046.9155211,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,3,openedApp
1750451348.854605,breathingExercise,instagram,,Europe/Rome,False,3,dismissedAppOpening
1750451358.065318,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,3,openedApp
1750451610.587544,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750490255.098767,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750494603.670022,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750494680.7060719,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750502599.757252,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750504802.990254,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750508098.810302,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750510000.361363,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750521074.9977431,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750521417.312453,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750522600.413265,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750524444.058135,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750524459.84412,breathingExercise,instagram,Escape / Avoid,Europe/Rome,False,6,openedApp
1750525407.226091,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750525409.6935182,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750525411.7998261,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750525416.6252809,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750527115.732184,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750527131.317543,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750534064.716495,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750540682.566455,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750540686.739291,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750540802.0461879,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750540817.967671,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750541031.208307,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750542820.984027,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750545330.087424,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750576313.640213,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750576374.959182,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750576390.972106,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750578678.436699,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750581206.4346151,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750590540.47907,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750591087.498307,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750591091.296602,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750591106.777106,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750596672.126996,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750597209.8219662,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750597410.728359,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750597623.802703,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750597639.166532,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750598311.604228,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750598964.162386,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750599091.151698,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750607327.743145,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750608501.107604,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750608523.345341,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750610622.334422,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750610796.930304,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750613208.476495,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750624821.369351,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750625463.912826,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750625741.058391,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750626601.730349,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750655446.024229,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750655913.071433,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750656486.171746,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750657179.645977,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750658578.4339762,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750659517.7592921,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750659616.59418,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750660152.6413589,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750660155.2201319,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750665181.821176,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750665496.995678,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750672947.750937,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750674639.1479201,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750674774.898489,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750674789.174739,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750676268.528122,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750676459.108623,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750681629.9030042,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750684587.131929,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750684601.537631,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750690279.7234612,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750690320.1139941,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750691416.720897,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750692343.795049,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750693175.54035,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750693513.6548061,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750693519.6842031,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750693586.12092,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750693604.6197228,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750693796.3483272,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750693803.0618892,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750693811.0506148,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750693815.5387259,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750693818.907213,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750693825.069614,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750693841.421423,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750694939.638047,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750695412.433186,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750695647.0363312,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750697350.829926,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750697368.200101,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750698503.091833,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750698833.160759,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750704782.191431,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750710447.492494,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750710576.768643,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750710581.9149408,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750710586.441155,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750712931.297945,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750713031.556083,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750713151.986238,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750744313.10002,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750744527.2496629,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750745785.945801,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750746653.691249,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750749776.050024,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750759914.1421819,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750763701.04016,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750778125.6973848,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750778502.104813,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750778593.1519,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750778625.8243399,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750778654.951476,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750778908.12262,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750784935.514483,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750785194.4805841,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750788066.102244,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750793377.006479,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750801296.609143,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750825830.798542,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750830597.0834432,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750830698.937007,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750834792.770047,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750837363.284647,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750837978.0566869,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750838305.884678,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750844479.592204,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750845719.407339,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750846728.067,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750848144.1117759,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750848526.39062,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
