interventionType,timezone,app,resolution,interventionDuration,isReIntervention,timestamp
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748445319.285049
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748445486.468497
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748445669.4184232
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748446038.377918
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748446486.569501
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748446778.118583
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748447629.626371
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748448119.599215
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1748448255.926746
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748448264.113277
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748449427.787657
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1748450698.339227
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1748450708.707755
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748450722.73227
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748451990.503563
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748452804.693692
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748453025.0706701
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748453790.7798262
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748453852.505863
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748454472.8918529
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748455297.301681
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748455623.9520202
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748456354.257348
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748457509.858336
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1748457519.208571
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748457574.7347732
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748458954.289465
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748459086.582687
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748459773.2177591
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748461235.819213
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748461296.7839642
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748462252.9331908
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748462719.302567
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748465420.747505
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748503759.0076709
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748503841.137748
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748504461.11379
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748505288.889914
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748505631.978641
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748506512.54721
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748506577.849745
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748507457.2487478
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748507459.411721
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748507493.5400271
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748507501.3037229
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748508064.933064
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748509584.357475
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748510440.585881
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1748510742.874446
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748511148.2615108
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748511871.279515
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748512949.0180712
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748513018.30181
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748513876.4121032
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1748513879.440466
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748513887.149584
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748514124.821793
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748514433.964102
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748514688.6437058
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748515548.4645538
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748515648.7596111
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1748515720.5916162
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748516168.6098862
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748516985.608423
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1748516999.295326
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1748517009.631254
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1748517365.6723208
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748517373.4342952
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748518138.7040381
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748518229.5435572
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748519119.736845
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748519209.282923
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748519211.288409
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748523289.8494859
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748523686.235821
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748524737.27935
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748525463.2386642
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748525746.74227
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748526181.650944
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748527075.25931
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1748527198.522038
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748527264.622292
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748528398.218192
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748528493.832999
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748529113.841404
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1748530989.300895
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748531048.284926
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748531816.869612
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748531820.35702
breathingExercise,Europe/Madrid,twitter,dismissedAppOpening,3,False,1748531821.9672232
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748531831.429339
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748531958.3935208
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748532711.4780579
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748534421.659686
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748535204.532244
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748536013.284766
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748536731.7486482
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748537354.516099
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748538064.374197
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748538754.567412
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748539319.438371
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748539942.080878
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748539963.350647
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748540663.3514462
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748541225.8996902
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748541316.2399569
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1748541326.446854
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748541995.014731
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748542416.683895
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748542907.7953901
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748543565.32337
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748544263.739791
breathingExercise,Europe/Madrid,twitter,dismissedAppOpening,3,False,1748544990.690034
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748545148.969987
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748545935.8260078
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748546300.8491101
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1748546312.660058
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748546663.161323
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748547773.423423
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748549091.408557
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748550211.195692
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748550999.285434
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1748551010.832388
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748551264.693501
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748552523.614567
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1748552550.518894
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748552558.94201
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748588338.568915
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748588364.1297
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748588376.8442311
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1748588478.84429
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748589222.769927
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748589274.509129
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748590185.801007
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748590265.882385
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748590970.41518
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748592558.283512
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748592651.084031
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1748593184.045291
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748593193.558721
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748593609.576132
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748594485.5588741
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748594493.8367128
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748594513.9049392
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1748595213.4856
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748595229.4013572
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1748595611.16543
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748596309.297694
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748605150.118525
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748605283.375619
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748605333.640779
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1748605775.350294
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1748605809.789263
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1748605819.774349
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748605828.0569901
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748606802.931116
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748606812.019042
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748607019.676908
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748607421.6217508
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748607905.65704
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748608712.7156181
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1748608943.161583
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748608952.972341
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748609423.124516
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748609440.1417341
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748609451.375094
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748609794.7717519
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748609926.397779
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748609955.954533
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748611828.630522
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748612032.4049602
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748614424.23932
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748614629.5300841
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748617083.774013
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748617140.1669412
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1748620278.361467
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748620365.759433
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748620665.212673
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1748620875.276829
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748621323.153455
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748621987.380986
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748622243.084207
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1748622633.398786
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748622746.153624
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748622919.666854
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748623256.0092912
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748623617.985465
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1748623660.880876
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748624378.3697329
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748624388.0105162
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748625004.058847
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748625594.910143
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748625604.908743
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748625670.774516
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748626647.2920709
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748626690.812986
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748627549.392215
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748627586.6396441
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748628249.412068
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748628272.460949
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748628364.316165
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748629045.301317
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748629738.286665
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748629746.301032
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748631240.912328
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748631491.754447
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1748631815.928771
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748632560.0586262
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748632580.16459
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748632976.185456
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748633628.933703
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748633681.8591719
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748635651.042642
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748635757.2581348
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748636789.048012
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748636853.112205
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748637702.933183
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748674309.296736
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748674464.779498
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748675164.4228358
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1748675212.595082
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748676445.6746159
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748676777.585818
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748677396.487712
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748677657.490499
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748678844.69879
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748679122.506513
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748679828.07668
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748680343.011503
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748680564.487064
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748681143.423365
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748682343.945111
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1748682361.4218059
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748683251.840209
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748684039.326293
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748684071.996233
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748684226.0967112
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1748684235.692332
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1748684274.898701
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748684770.306854
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748684963.852079
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748685388.2309241
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748685616.049317
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748686816.541374
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748687099.818196
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748688067.094294
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1748688216.611151
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748689485.2876592
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748689648.0287352
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748690599.648776
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748691072.600395
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748694114.433195
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1748694975.2833729
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1748694977.976972
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748694986.993112
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748696760.558665
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748696826.8315392
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748698357.420383
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1748699557.6588259
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1748701231.290831
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748701591.770181
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748702546.708555
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748704209.5364609
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748704258.783688
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748704991.5669951
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748705044.940484
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748705688.246722
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1748705703.231563
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748705819.156009
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748707315.107284
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748708083.45223
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748709073.625946
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748710757.8708138
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748711444.028315
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748711990.691098
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748712075.2332702
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748712740.481456
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748712830.9212232
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748713541.078985
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748713742.374851
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1748714079.361615
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748714285.305736
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748714435.6441112
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748714578.659282
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748715866.1453729
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748715879.128841
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748715921.231079
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748716545.962141
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748716553.729056
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748716756.8295588
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748718027.479672
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1748718046.1553168
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748718091.7063909
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748718762.671403
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748720347.8902612
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748720449.8619561
breathingExercise,Europe/Madrid,twitter,dismissedAppOpening,3,False,1748720458.800466
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1748720466.908383
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748720539.102711
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748721196.1677408
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1748721241.643733
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748721268.5739331
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748722381.775127
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748723253.744668
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748723267.124484
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748724044.3945122
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748724217.556833
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748724980.142797
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748724995.874946
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748725021.8898702
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1748725346.725333
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1748725542.166411
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748725555.2133331
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748725683.892078
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748725685.892806
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748725688.844297
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748725958.4990659
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748726171.922392
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1748726766.547329
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748726907.913976
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748727892.258572
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748728546.731431
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1748728579.645051
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748728588.632226
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748730016.545152
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748731514.4980721
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748731621.9597778
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748732719.128034
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748734314.8240309
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748734318.126689
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748766296.298336
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748766315.334817
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748766942.611172
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748767453.340023
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748768087.8844972
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748768577.293993
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1748768704.133388
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748769539.773861
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748769726.528913
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748770435.0646272
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1748770587.890849
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748770906.691934
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748770940.860241
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748771455.362471
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748771458.7978091
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748771574.458963
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748771784.018087
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748771796.745253
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748772220.052648
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748772229.930849
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748774071.911632
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748775138.2490911
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1748775178.207114
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748775373.1555572
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748776431.7665792
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748777022.4954572
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1748777172.8110871
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1748777564.5857139
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1748777784.5103688
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748777803.4866471
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1748778474.856536
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1748778677.2011409
